#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACHE	PPARG	9606.ENSP00000303211	9606.ENSP00000287820	0	0	0	0	0	0	0	0.400	0.400
ACHE	ALB	9606.ENSP00000303211	9606.ENSP00000295897	0	0	0	0	0.067	0	0	0.578	0.589
ACHE	CYP3A4	9606.ENSP00000303211	9606.ENSP00000498939	0	0.021	0	0	0	0	0	0.410	0.410
ACHE	CYP2D6	9606.ENSP00000303211	9606.ENSP00000496150	0	0	0	0	0.072	0	0	0.392	0.412
ACHE	PREP	9606.ENSP00000303211	9606.ENSP00000499089	0	0	0	0	0	0	0	0.412	0.412
ACHE	MME	9606.ENSP00000303211	9606.ENSP00000418525	0	0	0	0	0.067	0	0	0.401	0.417
ACHE	DRD2	9606.ENSP00000303211	9606.ENSP00000354859	0	0	0	0	0.072	0	0	0.408	0.427
ACHE	ADA	9606.ENSP00000303211	9606.ENSP00000361965	0	0	0	0	0	0	0	0.430	0.430
ACHE	CHRM2	9606.ENSP00000303211	9606.ENSP00000399745	0	0	0	0	0.098	0	0	0.397	0.433
ACHE	CDK5	9606.ENSP00000303211	9606.ENSP00000419782	0	0	0	0	0	0	0	0.451	0.451
ACHE	HTR1A	9606.ENSP00000303211	9606.ENSP00000316244	0	0	0	0	0.074	0	0	0.432	0.452
ACHE	CHRNA7	9606.ENSP00000303211	9606.ENSP00000407546	0	0	0	0	0.091	0	0	0.422	0.453
ACHE	BCL2	9606.ENSP00000303211	9606.ENSP00000381185	0	0	0	0	0	0	0	0.465	0.465
ACHE	COMT	9606.ENSP00000303211	9606.ENSP00000354511	0	0	0	0	0.055	0	0	0.470	0.478
ACHE	PSEN2	9606.ENSP00000303211	9606.ENSP00000355747	0	0	0	0	0	0	0	0.489	0.489
ACHE	AKT1	9606.ENSP00000303211	9606.ENSP00000451828	0	0	0	0	0	0.051	0	0.490	0.495
ACHE	PTGS2	9606.ENSP00000303211	9606.ENSP00000356438	0	0	0	0	0.049	0.045	0	0.501	0.508
ACHE	GSK3B	9606.ENSP00000303211	9606.ENSP00000324806	0	0	0	0	0	0.051	0	0.512	0.517
ACHE	TNF	9606.ENSP00000303211	9606.ENSP00000398698	0	0	0	0	0.045	0	0	0.526	0.528
ACHE	CASP3	9606.ENSP00000303211	9606.ENSP00000311032	0	0	0	0	0	0	0	0.530	0.530
ACHE	CHRM1	9606.ENSP00000303211	9606.ENSP00000306490	0	0	0	0	0.158	0	0	0.492	0.554
ACHE	CHRNA4	9606.ENSP00000303211	9606.ENSP00000359285	0	0	0	0	0.107	0.045	0	0.523	0.558
ACHE	ADORA2A	9606.ENSP00000303211	9606.ENSP00000480012	0	0	0	0	0	0	0	0.591	0.591
ACHE	XDH	9606.ENSP00000303211	9606.ENSP00000368727	0	0	0	0	0.042	0	0	0.738	0.739
ACHE	PSEN1	9606.ENSP00000303211	9606.ENSP00000326366	0	0	0	0	0	0	0	0.751	0.751
ACHE	MAOA	9606.ENSP00000303211	9606.ENSP00000340684	0	0	0	0	0.103	0	0	0.744	0.761
ACHE	BACE1	9606.ENSP00000303211	9606.ENSP00000318585	0	0	0	0	0	0	0	0.831	0.831
ACHE	MAOB	9606.ENSP00000303211	9606.ENSP00000367309	0	0	0	0	0.115	0	0	0.902	0.910
ACVR1B	PDGFRA	9606.ENSP00000442656	9606.ENSP00000257290	0	0	0	0	0	0.092	0	0.467	0.495
ACVR1B	XIAP	9606.ENSP00000442656	9606.ENSP00000360242	0	0	0	0	0.100	0.436	0	0.202	0.560
ACVR1B	ALK	9606.ENSP00000442656	9606.ENSP00000373700	0	0	0	0	0.043	0.092	0	0.929	0.932
ACVR1B	FKBP1A	9606.ENSP00000442656	9606.ENSP00000383003	0	0	0	0	0.053	0.476	0	0.727	0.853
ACVR1B	NR4A1	9606.ENSP00000442656	9606.ENSP00000440864	0	0	0	0	0	0.045	0	0.455	0.457
ACVR1B	TGFBR1	9606.ENSP00000442656	9606.ENSP00000447297	0	0	0.055	0.968	0.049	0	0.540	0.975	0.988
ADA	MPO	9606.ENSP00000361965	9606.ENSP00000225275	0	0	0	0	0.056	0	0	0.404	0.414
ADA	ATIC	9606.ENSP00000361965	9606.ENSP00000236959	0	0	0	0	0.087	0.067	0	0.510	0.546
ADA	BCHE	9606.ENSP00000361965	9606.ENSP00000264381	0	0	0	0	0.074	0	0	0.432	0.451
ADA	ALB	9606.ENSP00000361965	9606.ENSP00000295897	0	0	0	0	0.104	0.084	0	0.526	0.576
ADA	GRIA2	9606.ENSP00000361965	9606.ENSP00000296526	0	0	0	0	0	0	0	0.669	0.669
ADA	ADORA2B	9606.ENSP00000361965	9606.ENSP00000304501	0	0	0	0	0.088	0	0	0.555	0.577
ADA	TYMS	9606.ENSP00000361965	9606.ENSP00000315644	0.099	0	0	0	0.218	0	0	0.351	0.503
ADA	IMPDH2	9606.ENSP00000361965	9606.ENSP00000321584	0.057	0	0	0	0.122	0.091	0.171	0.533	0.656
ADA	DPP4	9606.ENSP00000361965	9606.ENSP00000353731	0	0	0	0	0.067	0.972	0	0.997	0.999
ADA	PNP	9606.ENSP00000361965	9606.ENSP00000354532	0.079	0	0	0	0.105	0	0.932	0.980	0.998
ADA	PTGS2	9606.ENSP00000361965	9606.ENSP00000356438	0	0	0	0	0.062	0	0	0.462	0.474
ADA	CTSS	9606.ENSP00000361965	9606.ENSP00000357981	0	0	0	0	0.086	0	0	0.403	0.432
ADA	HTR1D	9606.ENSP00000361965	9606.ENSP00000363748	0	0	0	0	0.067	0	0	0.432	0.447
ADA	TNF	9606.ENSP00000361965	9606.ENSP00000398698	0	0	0	0	0.083	0	0	0.448	0.472
ADA	PTPRC	9606.ENSP00000361965	9606.ENSP00000411355	0	0	0	0	0.110	0	0	0.525	0.560
ADA	DHFR	9606.ENSP00000361965	9606.ENSP00000396308	0.042	0	0	0	0.070	0	0	0.641	0.652
ADA	CDA	9606.ENSP00000361965	9606.ENSP00000364212	0.102	0	0	0	0	0	0	0.669	0.690
ADA	XDH	9606.ENSP00000361965	9606.ENSP00000368727	0.077	0	0	0	0	0	0	0.752	0.761
ADA	EPHX2	9606.ENSP00000361965	9606.ENSP00000430269	0.057	0	0	0	0.067	0	0.806	0.225	0.850
ADA	ADORA2A	9606.ENSP00000361965	9606.ENSP00000480012	0	0	0	0	0.112	0.292	0	0.864	0.907
ADA	ADK	9606.ENSP00000361965	9606.ENSP00000443965	0	0	0	0	0.059	0.250	0.925	0.875	0.992
ADAM10	SIRT1	9606.ENSP00000260408	9606.ENSP00000212015	0	0	0	0	0.064	0	0	0.570	0.580
ADAM10	MMP2	9606.ENSP00000260408	9606.ENSP00000219070	0	0	0	0	0	0	0	0.487	0.487
ADAM10	MMP7	9606.ENSP00000260408	9606.ENSP00000260227	0	0	0	0	0	0	0	0.601	0.601
ADAM10	ROCK1	9606.ENSP00000260408	9606.ENSP00000382697	0	0	0	0	0.184	0	0	0.298	0.403
ADAM10	CDK5	9606.ENSP00000260408	9606.ENSP00000419782	0	0	0	0	0.050	0	0	0.400	0.406
ADAM10	ITGB5	9606.ENSP00000260408	9606.ENSP00000296181	0	0	0	0	0.087	0.046	0	0.373	0.406
ADAM10	CASP3	9606.ENSP00000260408	9606.ENSP00000311032	0	0	0	0	0.057	0	0	0.409	0.418
ADAM10	GSK3B	9606.ENSP00000260408	9606.ENSP00000324806	0	0	0	0	0.082	0	0	0.413	0.438
ADAM10	ERBB2	9606.ENSP00000260408	9606.ENSP00000269571	0	0	0	0	0.058	0	0	0.433	0.443
ADAM10	CTSS	9606.ENSP00000260408	9606.ENSP00000357981	0	0	0	0	0.081	0.053	0	0.420	0.451
ADAM10	CCR5	9606.ENSP00000260408	9606.ENSP00000292303	0	0	0	0	0.042	0	0	0.457	0.457
ADAM10	HMGCR	9606.ENSP00000260408	9606.ENSP00000287936	0	0	0	0	0.067	0	0	0.442	0.457
ADAM10	RARB	9606.ENSP00000260408	9606.ENSP00000332296	0	0	0	0	0	0	0	0.469	0.469
ADAM10	MMP3	9606.ENSP00000260408	9606.ENSP00000299855	0	0	0	0	0	0	0	0.476	0.476
ADAM10	APH1B	9606.ENSP00000260408	9606.ENSP00000261879	0	0	0	0	0.049	0	0	0.522	0.526
ADAM10	MME	9606.ENSP00000260408	9606.ENSP00000418525	0	0	0	0	0.042	0.095	0	0.516	0.543
ADAM10	EGFR	9606.ENSP00000260408	9606.ENSP00000275493	0	0	0	0	0.058	0	0	0.537	0.546
ADAM10	TNF	9606.ENSP00000260408	9606.ENSP00000398698	0	0	0	0	0	0	0	0.556	0.556
ADAM10	ITGB1	9606.ENSP00000260408	9606.ENSP00000379350	0	0	0	0	0.126	0.046	0	0.531	0.575
ADAM10	BACE2	9606.ENSP00000260408	9606.ENSP00000332979	0	0	0	0	0	0	0	0.580	0.580
ADAM10	MMP9	9606.ENSP00000260408	9606.ENSP00000361405	0	0	0	0	0.043	0	0	0.603	0.604
ADAM10	GRB2	9606.ENSP00000260408	9606.ENSP00000376345	0	0	0	0	0.049	0.510	0	0.231	0.610
ADAM10	CTSB	9606.ENSP00000260408	9606.ENSP00000345672	0	0	0	0	0.047	0.053	0	0.605	0.612
ADAM10	IGF1R	9606.ENSP00000260408	9606.ENSP00000497069	0	0	0	0	0.056	0.103	0	0.584	0.617
ADAM10	FURIN	9606.ENSP00000260408	9606.ENSP00000483552	0	0	0	0	0.042	0	0	0.618	0.619
ADAM10	LCK	9606.ENSP00000260408	9606.ENSP00000477713	0	0	0	0	0.061	0.510	0	0.245	0.622
ADAM10	AKT1	9606.ENSP00000260408	9606.ENSP00000451828	0	0	0	0	0.049	0	0	0.669	0.672
ADAM10	SRC	9606.ENSP00000260408	9606.ENSP00000362680	0	0	0	0	0.055	0.150	0	0.650	0.694
ADAM10	PSEN2	9606.ENSP00000260408	9606.ENSP00000355747	0	0	0	0	0	0	0	0.790	0.790
ADAM10	EPHA4	9606.ENSP00000260408	9606.ENSP00000281821	0	0	0	0	0.086	0	0.500	0.588	0.795
ADAM10	BCL2	9606.ENSP00000260408	9606.ENSP00000381185	0	0	0	0	0	0	0.720	0.324	0.802
ADAM10	PSENEN	9606.ENSP00000260408	9606.ENSP00000468411	0	0	0	0	0.042	0.322	0	0.744	0.819
ADAM10	APH1A	9606.ENSP00000260408	9606.ENSP00000358105	0	0	0	0	0.048	0.322	0	0.790	0.852
ADAM10	NCSTN	9606.ENSP00000260408	9606.ENSP00000294785	0	0	0	0	0.056	0.322	0	0.806	0.865
ADAM10	PSEN1	9606.ENSP00000260408	9606.ENSP00000326366	0	0	0	0	0.160	0.322	0	0.846	0.905
ADAM10	BACE1	9606.ENSP00000260408	9606.ENSP00000318585	0	0	0	0	0.049	0.322	0	0.889	0.922
ADAM10	APP	9606.ENSP00000260408	9606.ENSP00000284981	0	0	0	0	0.081	0.351	0.400	0.878	0.950
ADAM10	ADAM17	9606.ENSP00000260408	9606.ENSP00000309968	0	0	0	0.684	0.058	0	0.900	0.596	0.958
ADAM17	MAPK1	9606.ENSP00000309968	9606.ENSP00000215832	0	0	0	0	0.049	0.292	0	0.270	0.465
ADAM17	MMP2	9606.ENSP00000309968	9606.ENSP00000219070	0	0	0	0	0	0	0	0.547	0.547
ADAM17	NFKB1	9606.ENSP00000309968	9606.ENSP00000226574	0	0	0	0	0.056	0	0	0.400	0.409
ADAM17	MAPK14	9606.ENSP00000309968	9606.ENSP00000229795	0	0	0	0	0.049	0	0.750	0.307	0.820
ADAM17	MMP7	9606.ENSP00000309968	9606.ENSP00000260227	0	0	0	0	0.043	0	0	0.576	0.577
ADAM17	MMP13	9606.ENSP00000309968	9606.ENSP00000260302	0	0	0	0	0	0	0	0.437	0.437
ADAM17	ICAM1	9606.ENSP00000309968	9606.ENSP00000264832	0	0	0	0	0.073	0	0	0.471	0.488
ADAM17	ERBB2	9606.ENSP00000309968	9606.ENSP00000269571	0	0	0	0	0.067	0	0	0.474	0.488
ADAM17	REN	9606.ENSP00000309968	9606.ENSP00000272190	0	0	0	0	0.052	0	0	0.634	0.638
ADAM17	EGFR	9606.ENSP00000309968	9606.ENSP00000275493	0	0	0	0	0.067	0	0	0.670	0.679
ADAM17	APP	9606.ENSP00000309968	9606.ENSP00000284981	0	0	0	0	0.042	0.311	0	0.627	0.733
ADAM17	VCAM1	9606.ENSP00000309968	9606.ENSP00000294728	0	0	0	0	0	0	0	0.419	0.418
ADAM17	NCSTN	9606.ENSP00000309968	9606.ENSP00000294785	0	0	0	0	0.054	0	0	0.692	0.696
ADAM17	ALB	9606.ENSP00000309968	9606.ENSP00000295897	0	0	0	0	0	0	0	0.410	0.410
ADAM17	MMP3	9606.ENSP00000309968	9606.ENSP00000299855	0	0	0	0	0	0	0	0.546	0.546
ADAM17	CASP3	9606.ENSP00000309968	9606.ENSP00000311032	0	0	0	0	0.054	0	0	0.405	0.413
ADAM17	EPHB4	9606.ENSP00000309968	9606.ENSP00000350896	0	0	0	0	0.086	0	0	0.384	0.413
ADAM17	CTSB	9606.ENSP00000309968	9606.ENSP00000345672	0	0	0	0	0.060	0.066	0	0.417	0.444
ADAM17	MMP1	9606.ENSP00000309968	9606.ENSP00000322788	0	0	0	0	0.049	0	0	0.445	0.450
ADAM17	TLR4	9606.ENSP00000309968	9606.ENSP00000363089	0	0	0	0	0.081	0.054	0	0.434	0.465
ADAM17	BACE2	9606.ENSP00000309968	9606.ENSP00000332979	0	0	0	0	0	0	0	0.466	0.466
ADAM17	CTSS	9606.ENSP00000309968	9606.ENSP00000357981	0	0	0	0	0.089	0.071	0	0.441	0.486
ADAM17	BCL2	9606.ENSP00000309968	9606.ENSP00000381185	0	0	0	0	0	0	0	0.495	0.495
ADAM17	CTSL	9606.ENSP00000309968	9606.ENSP00000345344	0	0	0	0	0.068	0.071	0	0.470	0.501
ADAM17	NOX1	9606.ENSP00000309968	9606.ENSP00000362057	0	0	0	0	0	0	0	0.516	0.516
ADAM17	PTGS2	9606.ENSP00000309968	9606.ENSP00000356438	0	0	0	0	0.076	0	0	0.505	0.523
ADAM17	IDO1	9606.ENSP00000309968	9606.ENSP00000430950	0	0	0	0	0.042	0	0	0.527	0.527
ADAM17	DPP4	9606.ENSP00000309968	9606.ENSP00000353731	0	0	0	0	0	0	0	0.532	0.532
ADAM17	AKT1	9606.ENSP00000309968	9606.ENSP00000451828	0	0	0	0	0	0	0	0.556	0.556
ADAM17	PSEN2	9606.ENSP00000309968	9606.ENSP00000355747	0	0	0	0	0	0	0	0.560	0.560
ADAM17	GSK3B	9606.ENSP00000309968	9606.ENSP00000324806	0	0	0	0	0.058	0	0	0.570	0.578
ADAM17	APH1A	9606.ENSP00000309968	9606.ENSP00000358105	0	0	0	0	0.049	0	0	0.578	0.581
ADAM17	AGTR1	9606.ENSP00000309968	9606.ENSP00000398832	0	0	0	0	0	0	0	0.582	0.582
ADAM17	ITGB1	9606.ENSP00000309968	9606.ENSP00000379350	0	0	0	0	0.059	0.488	0	0.231	0.598
ADAM17	MMP9	9606.ENSP00000309968	9606.ENSP00000361405	0	0	0	0	0.047	0	0	0.613	0.616
ADAM17	SRC	9606.ENSP00000309968	9606.ENSP00000362680	0	0	0	0	0.055	0.292	0	0.494	0.632
ADAM17	BACE1	9606.ENSP00000309968	9606.ENSP00000318585	0	0	0	0	0	0	0	0.652	0.652
ADAM17	PSENEN	9606.ENSP00000309968	9606.ENSP00000468411	0	0	0	0	0.048	0	0	0.664	0.667
ADAM17	PSEN1	9606.ENSP00000309968	9606.ENSP00000326366	0	0	0	0	0.072	0	0	0.703	0.712
ADAM17	FURIN	9606.ENSP00000309968	9606.ENSP00000483552	0	0	0	0	0.042	0	0.750	0.766	0.939
ADAM17	TNF	9606.ENSP00000309968	9606.ENSP00000398698	0	0	0	0	0.044	0	0.750	0.811	0.950
ADK	ATIC	9606.ENSP00000443965	9606.ENSP00000236959	0.053	0	0	0	0.232	0.079	0	0.578	0.679
ADK	ADORA2B	9606.ENSP00000443965	9606.ENSP00000304501	0	0	0	0	0.060	0	0	0.462	0.473
ADK	IMPDH2	9606.ENSP00000443965	9606.ENSP00000321584	0	0	0	0	0.076	0	0	0.621	0.635
ADK	PDE2A	9606.ENSP00000443965	9606.ENSP00000334910	0	0	0	0	0	0	0.900	0.218	0.918
ADK	PDE4B	9606.ENSP00000443965	9606.ENSP00000342637	0	0	0	0	0	0	0.900	0.237	0.920
ADK	PDE4D	9606.ENSP00000443965	9606.ENSP00000345502	0	0	0	0	0	0	0.900	0.269	0.923
ADK	PDE3A	9606.ENSP00000443965	9606.ENSP00000351957	0	0	0	0	0	0	0.900	0.280	0.924
ADK	PNP	9606.ENSP00000443965	9606.ENSP00000354532	0.095	0	0	0	0.047	0.051	0.938	0.770	0.986
ADK	PDE10A	9606.ENSP00000443965	9606.ENSP00000355847	0	0	0	0	0	0	0.900	0.185	0.915
ADK	PDE4A	9606.ENSP00000443965	9606.ENSP00000370078	0	0	0	0	0	0	0.900	0.236	0.920
ADK	PDE7A	9606.ENSP00000443965	9606.ENSP00000385632	0	0	0	0	0	0	0.900	0.290	0.925
ADK	DHFR	9606.ENSP00000443965	9606.ENSP00000396308	0.057	0	0	0	0.129	0	0	0.435	0.495
ADK	ADORA2A	9606.ENSP00000443965	9606.ENSP00000480012	0	0	0	0	0	0	0	0.655	0.655
ADORA2A	SLC6A3	9606.ENSP00000480012	9606.ENSP00000270349	0	0	0	0	0.054	0	0	0.531	0.537
ADORA2A	ADORA2B	9606.ENSP00000480012	9606.ENSP00000304501	0	0	0	0.953	0	0.325	0.900	0.153	0.937
ADORA2A	P2RY1	9606.ENSP00000480012	9606.ENSP00000304767	0	0	0	0	0	0.045	0	0.410	0.413
ADORA2A	P2RY12	9606.ENSP00000480012	9606.ENSP00000307259	0	0	0	0	0	0	0	0.461	0.461
ADORA2A	PRKACA	9606.ENSP00000480012	9606.ENSP00000309591	0	0	0	0	0.044	0.066	0	0.697	0.705
ADORA2A	CASP3	9606.ENSP00000480012	9606.ENSP00000311032	0	0	0	0	0.048	0	0	0.572	0.575
ADORA2A	P2RX7	9606.ENSP00000480012	9606.ENSP00000330696	0	0	0	0	0.054	0	0	0.407	0.415
ADORA2A	CYP1A2	9606.ENSP00000480012	9606.ENSP00000342007	0	0	0	0	0	0	0	0.421	0.421
ADORA2A	RXRG	9606.ENSP00000480012	9606.ENSP00000352900	0	0	0	0	0.087	0	0	0.411	0.439
ADORA2A	P2RX4	9606.ENSP00000480012	9606.ENSP00000353032	0	0	0	0	0.060	0	0	0.409	0.421
ADORA2A	DPP4	9606.ENSP00000480012	9606.ENSP00000353731	0	0	0	0	0	0	0	0.767	0.767
ADORA2A	COMT	9606.ENSP00000480012	9606.ENSP00000354511	0	0	0	0	0	0	0	0.405	0.405
ADORA2A	DRD2	9606.ENSP00000480012	9606.ENSP00000354859	0	0	0	0.639	0.100	0.806	0	0.987	0.997
ADORA2A	PDE10A	9606.ENSP00000480012	9606.ENSP00000355847	0	0	0	0	0.110	0.046	0	0.508	0.546
ADORA2A	CNR1	9606.ENSP00000480012	9606.ENSP00000358513	0	0	0	0.602	0.051	0.634	0	0.884	0.956
ADORA2A	SRC	9606.ENSP00000480012	9606.ENSP00000362680	0	0	0	0	0.047	0	0.500	0.270	0.621
ADORA2A	CNR2	9606.ENSP00000480012	9606.ENSP00000363596	0	0	0	0.619	0.058	0.059	0	0.421	0.442
ADORA2A	MAOB	9606.ENSP00000480012	9606.ENSP00000367309	0	0	0	0	0	0	0	0.474	0.474
ADORA2A	DRD3	9606.ENSP00000480012	9606.ENSP00000373169	0	0	0	0.622	0.056	0.328	0	0.290	0.510
ADORA2A	GRM2	9606.ENSP00000480012	9606.ENSP00000378492	0	0	0	0	0	0	0	0.527	0.527
ADORA2A	CXCR4	9606.ENSP00000480012	9606.ENSP00000386884	0	0	0	0	0.082	0	0	0.643	0.658
ADORA2A	FGFR1	9606.ENSP00000480012	9606.ENSP00000393312	0	0	0	0	0	0.046	0	0.717	0.718
ADORA2A	TNF	9606.ENSP00000480012	9606.ENSP00000398698	0	0	0	0	0.108	0	0	0.518	0.552
ADORA2A	ESR1	9606.ENSP00000480012	9606.ENSP00000405330	0	0	0	0	0	0	0	0.425	0.424
ADORA2A	IDO1	9606.ENSP00000480012	9606.ENSP00000430950	0	0	0	0	0.106	0	0	0.544	0.575
ADORA2A	NTRK1	9606.ENSP00000480012	9606.ENSP00000431418	0	0	0	0	0	0	0.700	0.545	0.857
ADORA2A	AKT1	9606.ENSP00000480012	9606.ENSP00000451828	0	0	0	0	0.088	0	0	0.399	0.428
ADORA2A	GRIN2B	9606.ENSP00000480012	9606.ENSP00000477455	0	0	0	0	0	0.054	0	0.406	0.414
ADORA2B	ALOX12	9606.ENSP00000304501	9606.ENSP00000251535	0	0	0	0	0.050	0	0	0.609	0.612
ADORA2B	MAP2K2	9606.ENSP00000304501	9606.ENSP00000262948	0	0	0	0	0	0	0	0.426	0.426
ADORA2B	GPBAR1	9606.ENSP00000304501	9606.ENSP00000430886	0	0	0	0.581	0.058	0	0.400	0	0.410
ADORA2B	MC1R	9606.ENSP00000304501	9606.ENSP00000451605	0	0	0	0.625	0	0	0.400	0.073	0.420
ADORA2B	PTK2	9606.ENSP00000304501	9606.ENSP00000341189	0	0	0	0	0	0	0	0.423	0.422
ADORA2B	DRD1	9606.ENSP00000304501	9606.ENSP00000377353	0	0	0	0.715	0.060	0.045	0.400	0.097	0.448
ADORA2B	AKT1	9606.ENSP00000304501	9606.ENSP00000451828	0	0	0	0	0.085	0	0	0.492	0.515
ADORA2B	SRC	9606.ENSP00000304501	9606.ENSP00000362680	0	0	0	0	0.047	0	0.500	0.110	0.539
AGTR1	MAPK1	9606.ENSP00000398832	9606.ENSP00000215832	0	0	0	0	0	0.292	0	0.228	0.430
AGTR1	BDKRB1	9606.ENSP00000398832	9606.ENSP00000216629	0	0	0	0.804	0	0	0.400	0.233	0.520
AGTR1	MMP2	9606.ENSP00000398832	9606.ENSP00000219070	0	0	0	0	0.086	0	0	0.402	0.430
AGTR1	PLAT	9606.ENSP00000398832	9606.ENSP00000220809	0	0	0	0	0.062	0.052	0	0.403	0.423
AGTR1	SERPINE1	9606.ENSP00000398832	9606.ENSP00000223095	0	0	0	0	0.061	0	0.900	0.544	0.953
AGTR1	GNRHR	9606.ENSP00000398832	9606.ENSP00000226413	0	0	0	0.581	0	0	0.400	0.127	0.453
AGTR1	NFKB1	9606.ENSP00000398832	9606.ENSP00000226574	0	0	0	0	0	0.052	0	0.398	0.404
AGTR1	KISS1R	9606.ENSP00000398832	9606.ENSP00000234371	0	0	0	0.653	0	0	0.400	0.079	0.423
AGTR1	CMA1	9606.ENSP00000398832	9606.ENSP00000250378	0	0	0	0	0.065	0.052	0	0.602	0.616
AGTR1	CHRM3	9606.ENSP00000398832	9606.ENSP00000255380	0	0	0	0.600	0	0	0.400	0.439	0.649
AGTR1	TRPA1	9606.ENSP00000398832	9606.ENSP00000262209	0	0	0	0	0.059	0.073	0	0.420	0.450
AGTR1	NOX4	9606.ENSP00000398832	9606.ENSP00000263317	0	0	0	0	0.050	0	0	0.571	0.575
AGTR1	KDR	9606.ENSP00000398832	9606.ENSP00000263923	0	0	0	0	0.124	0	0	0.548	0.587
AGTR1	ICAM1	9606.ENSP00000398832	9606.ENSP00000264832	0	0	0	0	0	0	0	0.435	0.435
AGTR1	ENPEP	9606.ENSP00000398832	9606.ENSP00000265162	0	0	0	0	0.073	0	0	0.484	0.502
AGTR1	REN	9606.ENSP00000398832	9606.ENSP00000272190	0	0	0	0	0	0	0	0.969	0.969
AGTR1	EGFR	9606.ENSP00000398832	9606.ENSP00000275493	0	0	0	0	0.072	0.048	0	0.669	0.682
AGTR1	HTR2C	9606.ENSP00000398832	9606.ENSP00000276198	0	0	0	0.596	0	0.052	0.400	0.079	0.430
AGTR1	APP	9606.ENSP00000398832	9606.ENSP00000284981	0	0	0	0	0	0	0.500	0.490	0.734
AGTR1	PPARG	9606.ENSP00000398832	9606.ENSP00000287820	0	0	0	0	0.049	0	0	0.580	0.583
AGTR1	CCR2	9606.ENSP00000398832	9606.ENSP00000292301	0	0	0	0.771	0	0	0	0.474	0.474
AGTR1	CYP11B1	9606.ENSP00000398832	9606.ENSP00000292427	0	0	0	0	0.042	0	0	0.417	0.417
AGTR1	VCAM1	9606.ENSP00000398832	9606.ENSP00000294728	0	0	0	0	0.074	0.098	0	0.474	0.522
AGTR1	ALB	9606.ENSP00000398832	9606.ENSP00000295897	0	0	0	0	0.044	0	0	0.664	0.665
AGTR1	NOS3	9606.ENSP00000398832	9606.ENSP00000297494	0	0	0	0	0	0	0	0.784	0.784
AGTR1	ANPEP	9606.ENSP00000398832	9606.ENSP00000300060	0	0	0	0	0.067	0	0	0.603	0.614
AGTR1	P2RY1	9606.ENSP00000398832	9606.ENSP00000304767	0	0	0	0.699	0	0.045	0.400	0.077	0.424
AGTR1	CHRM1	9606.ENSP00000398832	9606.ENSP00000306490	0	0	0	0.578	0	0	0.400	0.125	0.452
AGTR1	P2RY12	9606.ENSP00000398832	9606.ENSP00000307259	0	0	0	0.680	0.042	0	0	0.418	0.418
AGTR1	F2	9606.ENSP00000398832	9606.ENSP00000308541	0	0	0	0	0.054	0.052	0.900	0.223	0.920
AGTR1	EDNRA	9606.ENSP00000398832	9606.ENSP00000315011	0	0	0	0.595	0.129	0	0.400	0.271	0.586
AGTR1	HSD11B2	9606.ENSP00000398832	9606.ENSP00000316786	0	0	0	0	0	0	0	0.419	0.418
AGTR1	F2R	9606.ENSP00000398832	9606.ENSP00000321326	0	0	0	0.675	0	0	0.400	0.142	0.463
AGTR1	CYP11B2	9606.ENSP00000398832	9606.ENSP00000325822	0	0	0	0	0	0	0	0.871	0.871
AGTR1	NOS2	9606.ENSP00000398832	9606.ENSP00000327251	0	0	0	0	0	0	0	0.466	0.466
AGTR1	F3	9606.ENSP00000398832	9606.ENSP00000334145	0	0	0	0	0.042	0	0	0.417	0.417
AGTR1	NR3C2	9606.ENSP00000398832	9606.ENSP00000350815	0	0	0	0	0.062	0	0	0.657	0.664
AGTR1	DPP4	9606.ENSP00000398832	9606.ENSP00000353731	0	0	0	0	0.086	0	0	0.420	0.447
AGTR1	DRD2	9606.ENSP00000398832	9606.ENSP00000354859	0	0	0	0.583	0	0.068	0	0.547	0.559
AGTR1	PTGS2	9606.ENSP00000398832	9606.ENSP00000356438	0	0	0	0	0.042	0.292	0	0.422	0.574
AGTR1	CNR1	9606.ENSP00000398832	9606.ENSP00000358513	0	0	0	0	0.045	0.068	0	0.587	0.600
AGTR1	GRIN1	9606.ENSP00000398832	9606.ENSP00000360608	0	0	0	0	0	0.069	0	0.398	0.415
AGTR1	AGTR2	9606.ENSP00000398832	9606.ENSP00000360973	0	0	0	0.835	0.042	0	0.900	0.835	0.982
AGTR1	MMP9	9606.ENSP00000398832	9606.ENSP00000361405	0	0	0	0	0	0	0	0.447	0.447
AGTR1	NOX1	9606.ENSP00000398832	9606.ENSP00000362057	0	0	0	0	0	0	0	0.432	0.432
AGTR1	SRC	9606.ENSP00000398832	9606.ENSP00000362680	0	0	0	0	0	0	0	0.704	0.704
AGTR1	EDNRB	9606.ENSP00000398832	9606.ENSP00000366416	0	0	0	0.605	0.107	0	0.400	0.214	0.542
AGTR1	JAK2	9606.ENSP00000398832	9606.ENSP00000371067	0	0	0	0	0	0.306	0	0.612	0.719
AGTR1	CHRM5	9606.ENSP00000398832	9606.ENSP00000372750	0	0	0	0.585	0.043	0	0.400	0.122	0.452
AGTR1	DRD3	9606.ENSP00000398832	9606.ENSP00000373169	0	0	0	0.569	0	0.068	0	0.459	0.474
